Source: USDA Branded Food Products Database Release May 2016 Software v.2.6.1
Report Run at: September 02, 2016 06:27 EDT
"Nutrient data for: 45000223, Campbell's, CAMPBELL'S CHUNKY SOUP BEEF & BEAN CHILI, UNPREPARED, GTIN: 10051000159042"
Nutrient,Unit,"1 CUP (240ML) = 245.0g",1Value per 100 g,
Proximates
"Energy",kcal,220,90
"Protein",g,13.99,5.71
"Total lipid (fat)",g,6.00,2.45
"Carbohydrate, by difference",g,28.00,11.43
"Fiber, total dietary",g,5.9,2.4
"Sugars, total",g,7.01,2.86
Minerals
"Calcium, Ca",mg,93,38
"Iron, Fe",mg,2.99,1.22
"Sodium, Na",mg,870,355
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Vitamin A, IU",IU,500,204
Lipids
"Fatty acids, total saturated",g,2.499,1.020
"Fatty acids, total trans",g,0.500,0.204
"Cholesterol",mg,20,8
Amino Acids
Other
Ingredients
"WATER, TOMATO PUREE (WATER, TOMATO PASTE), COOKED BEEF, DICED TOMATOES IN TOMATO JUICE, RED KIDNEY BEANS, KIDNEY BEANS, RED PEPPERS, GREEN PEPPERS, CONTAINS LESS THAN 2 % OF THE FOLLOWING INGREDIENTS: MODIFIED FOOD STARCH, JALAPENO PEPPERS, SALT, SPICE, ONION POWDER, SUGAR, DEHYDRATED GARLIC, PAPRIKA, SOYBEAN OIL, SOY LECITHIN, MONO AND DIGLYCERIDES, MIXED TOCOPHEROLS (TO PROTECT FLAVOR), ASCORBIC ACID FOR FLAVOR, FLAVORING." Date available: 12/31/2004 Date last updated by company: 12/20/2014
