Source: USDA Branded Food Products Database Release May 2016 Software v.2.6.1
Report Run at: September 02, 2016 06:27 EDT
"Nutrient data for: 45000072, Slim Jim (Sj), SLIM JIM MONSTER ORIGINAL SMOKED MEAT STICK, CASE, UNPREPARED, GTIN: 50026200140617"
Nutrient,Unit,"1 pkg = 55.0g",1Value per 100 g,
Proximates
"Energy",kcal,290,527
"Protein",g,12.00,21.82
"Total lipid (fat)",g,25.00,45.45
"Carbohydrate, by difference",g,3.00,5.45
"Fiber, total dietary",g,1.0,1.8
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,40,73
"Iron, Fe",mg,1.44,2.62
"Potassium, K",mg,210,382
"Sodium, Na",mg,850,1545
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Vitamin A, IU",IU,100,182
Lipids
"Fatty acids, total saturated",g,10.000,18.182
"Fatty acids, total monounsaturated",g,10.000,18.182
"Fatty acids, total polyunsaturated",g,1.500,2.727
"Fatty acids, total trans",g,1.500,2.727
"Cholesterol",mg,30,55
Amino Acids
Other
Ingredients
"Beef, Mechanically Separated Chicken, Water, Corn Syrup, Soy Protein Concentrate, Less Than 2% Of: Salt, Spices, Dextrose, Paprika And Paprika Extractives, Flavoring, Hydrolyzed Soy, Corn, And Wheat Proteins, Lactic Acid Starter Culture, Sodium Nitrite." Date available: 03/18/2009 Date last updated by company: 12/22/2014
